Index,MidpointX,MidpointY,MidpointZ,NozzleX,NozzleY,NozzleZ,PointToX,PointToY,PointToZ,Length,PointX,PointY,PointZ
86,106.55456849652759,-166.88605547510949,-104.7982877882794,809.17410635002113,-1351.6817600542258,-826.03473271301175,111.88001380813313,-163.59390038564158,-104.96403531920731,12.526152664568565,101.22912318492206,-170.1782105645774,-104.63254025735148
87,117.55147988858425,-159.29544092496161,-104.7982887744844,921.50531820020319,-1205.1729497340589,-796.24320019319612,123.22294596903539,-154.99698146428165,-104.6325422297615,14.236537943461451,111.88001380813313,-163.59390038564158,-104.96403531920731
88,127.19349450132532,-151.47938396571664,-104.6325422297615,684.89272640123227,-788.99138339242813,-545.93521556960525,131.16404303361526,-147.96178646715163,-104.6325422297615,10.609193712847466,123.22294596903539,-154.99698146428165,-104.6325422297615
89,135.08900310178657,-144.48458054291271,-104.63253457705908,731.06382176435886,-825.10864538260284,-575.97223339175503,139.01396316995789,-141.00737461867379,-104.63252692435665,10.487377665815256,131.16404303361526,-147.96178646715163,-104.6325422297615
90,143.3967778416407,-136.53643826286731,-104.79827234078581,1109.1405367411769,-1118.7565004447365,-826.0348803194654,147.77959251332351,-132.06550190706082,-104.96401775721496,12.526102009333556,139.01396316995789,-141.00737461867379,-104.63252692435665
91,152.25756032687846,-126.53468739829079,-104.79827002082749,1183.1448566677666,-949.62219417458698,-796.24291735735551,156.73552814043342,-121.00387288952075,-104.63252228444001,14.236513222242705,147.77959251332351,-132.06550190706082,-104.96401775721496
92,159.74888219640519,-116.63827897514824,-104.63252228444001,853.8085249290009,-602.15896504452382,-545.9347378606119,162.76223625237697,-112.27268506077571,-104.63252228444001,10.609187130378633,156.73552814043342,-121.00387288952075,-104.63252228444001
93,165.74098960768518,-107.9572222352167,-104.63251716938815,907.2812685422997,-626.17727519308505,-575.97169464763488,168.71974296299339,-103.64175940965769,-104.63251205433629,10.48736209932085,162.76223625237697,-112.27268506077571,-104.63252228444001
94,171.90524892789023,-98.251841407321521,-104.79825862261094,1344.6461363788555,-820.81229730835719,-826.03418995405536,175.09075489278709,-92.861923404985347,-104.96400519088559,12.526154437686898,168.71974296299339,-103.64175940965769,-104.63251205433629
95,178.11499676477405,-86.420156514271156,-104.79825642109293,1376.0240121724564,-638.88200744220092,-796.24239750873744,181.13923863676098,-79.978389623556964,-104.63250765130027,14.236554671586587,175.09075489278709,-92.861923404985347,-104.96400519088559
96,183.02027171467805,-75.018508539716407,-104.63250765130027,973.10457349094588,-380.33095176016059,-545.93450960442533,184.90130479259511,-70.058627455875836,-104.63250765130027,10.60918579459472,181.13923863676098,-79.978389623556964,-104.63250765130027
97,186.7607371267498,-65.155703741723542,-104.63250672643846,1030.771676394364,-390.85462087429539,-575.97164949699823,188.62016946090452,-60.252780027571248,-104.63250580157666,10.487354204392602,184.90130479259511,-70.058627455875836,-104.63250765130027
98,190.42320682334122,-54.25717476988229,-104.79825248409966,1502.0067614073396,-475.16585878821502,-826.03421398836781,192.22624418577794,-48.261569512193333,-104.96399916662266,12.526084479858433,188.62016946090452,-60.252780027571248,-104.63250580157666
99,193.62098700204862,-41.283272082658883,-104.7982529565587,1488.9335083383214,-291.01367430000943,-796.24226479730146,195.0157298183193,-34.304974653124432,-104.63250674649474,14.236490346252667,192.22624418577794,-48.261569512193333,-104.96399916662266
100,195.65512962522334,-29.039060762249346,-104.63250674649474,1035.8466033171876,-136.40066199160222,-545.93429507657277,196.29452943212738,-23.773146871374259,-104.63250674649474,10.609181159576854,195.0157298183193,-34.304974653124432,-104.63250674649474
101,196.92660235103014,-18.56767160917526,-104.6324776277668,1094.3563324529227,-132.81733435120603,-575.97100772142437,197.55867526993291,-13.362196346976262,-104.63244850903885,10.487418916210775,196.29452943212738,-23.773146871374259,-104.63250674649474
102,197.87447823040253,-7.109290454509491,-104.7981948305125,1572.0751115919361,-101.90436122493945,-826.03286107603708,198.19028119087213,-0.85638456204272095,-104.96394115198615,12.526138343954067,197.55867526993291,-13.362196346976262,-104.63244850903885
103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,198.19028119087213,-0.85638456204272095,-104.96394115198615
