index, midpointX, midpointY, midpointZ, nozzleRotationX, nozzleRotationY, nozzleRotationZ, pointToX, pointToY, pointToZ, length
453,-111.59522410744933,-26.387754615597309,-24.542853675141259,nan,nan,nan,-111.78149975915866,-25.381090189872054,-24.528053416293599,2.0477215944580487
454,-112.71876038755437,-17.662039574357742,-24.52805493097776,nan,nan,nan,-113.65602101595006,-9.942988958843431,-24.528056445661917,15.551488660628586
455,-114.13172174829191,-6.0252290251109875,-24.528056445661917,nan,nan,nan,-114.60742248063376,-2.1074690913785434,-24.528056445661917,7.893068879747551
456,-112.94369615991047,-2.1074690913785434,-31.278056445661917,nan,nan,nan,-111.27996983918717,-2.1074690913785434,-38.028056445661917,13.904026074524955
457,-110.0207530581644,-12.478083885869442,-38.028056445661917,nan,nan,nan,-108.76153627714163,-22.848698680360339,-38.028056445661917,20.893566293701305
458,-108.65613770903451,-23.716738385757303,-38.02805493097776,nan,nan,nan,-108.55073914092738,-24.58477809115427,-38.028053416293602,1.7488302242435967
459,-108.36446348921802,-25.591442516879525,-38.042853675141259,nan,nan,nan,-108.17818783750869,-26.59810694260478,-38.057653933988917,2.0477215944580514
460,-107.86010769687132,-27.637695260326961,-38.042853727428366,nan,nan,nan,-107.54202755623398,-28.677283578049142,-38.028053520867815,2.1745232970253965
461,-103.83754982932449,-38.445189599184751,-38.028053520867815,nan,nan,nan,-100.133072102415,-48.21309562032036,-38.028053520867815,20.893553385377583
462,-99.823000606070764,-49.030687840538874,-38.028051469385574,nan,nan,nan,-99.512929109726542,-49.848280060757389,-38.02804941790334,1.7488297474725183
463,-99.091155658698426,-50.781112997042008,-38.042850024250043,nan,nan,nan,-98.669382207670324,-51.713945933326627,-38.05765063059674,2.0477198919361745
464,-98.111756466283055,-52.647201702884963,-38.042850204636849,nan,nan,nan,-97.554130724895785,-53.5804574724433,-38.028049778676966,2.1745177409993404
465,-91.619680923629829,-62.177992355733629,-38.028049778676966,nan,nan,nan,-85.685231122363888,-70.775527239023958,-38.028049778676966,20.89356843750148
466,-85.188509195728571,-71.495152432232814,-38.028052953272706,nan,nan,nan,-84.691787269093254,-72.21477762544167,-38.028056127868446,1.7488202779145285
467,-84.059028409009727,-73.019568039080326,-38.042856319928504,nan,nan,nan,-83.4262695489262,-73.824358452718982,-38.057656511988569,2.047721104627189
468,-82.661503564509957,-74.597048712162177,-38.042855976575559,nan,nan,nan,-81.896737580093699,-75.369738971605386,-38.02805544116255,2.17452183599712
469,-74.077217769097047,-82.297232825553493,-38.02805544116255,nan,nan,nan,-66.257697958100394,-89.2247266795016,-38.02805544116255,20.893545526890158
470,-65.603188547234538,-89.804572256949527,-38.028052582809096,nan,nan,nan,-64.948679136368696,-90.384417834397453,-38.028049724455641,1.7488321390071146
471,-64.141708285611998,-91.014392754621497,-38.04284981349484,nan,nan,nan,-63.334737434855285,-91.644367674845554,-38.057649902534038,2.047720094854635
472,-62.407278981460351,-92.211583064543717,-38.042849466708574,nan,nan,nan,-61.47982052806541,-92.77879845424188,-38.028049030883111,2.1745174489847545
473,-52.229651252696748,-97.633663988552001,-38.028049030883111,nan,nan,nan,-42.979481977328085,-102.48852952286211,-38.028049030883111,20.893573268276217
